iteration,time,US-AK,US-AL,US-AR,US-AZ,US-CA,US-CO,US-CT,US-DC,US-DE,US-FL,US-GA,US-HI,US-IA,US-ID,US-IL,US-IN,US-KS,US-KY,US-LA,US-MA,US-MD,US-ME,US-MI,US-MN,US-MO,US-MS,US-MT,US-NC,US-ND,US-NE,US-NH,US-NJ,US-NM,US-NV,US-NY,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VA,US-VT,US-WA,US-WI,US-WV,US-WY
62,3/3/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
63,3/4/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
64,3/5/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
65,3/6/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
66,3/7/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
67,3/8/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
68,3/9/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
69,3/10/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
70,3/11/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
71,3/12/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
72,3/13/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
73,3/14/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
74,3/15/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
75,3/16/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
76,3/17/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
77,3/18/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
78,3/19/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
79,3/20/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
80,3/21/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
81,3/22/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
82,3/23/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
83,3/24/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
84,3/25/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
85,3/26/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
86,3/27/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
87,3/28/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
88,3/29/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
89,3/30/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
90,3/31/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
91,4/1/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
92,4/2/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
93,4/3/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
94,4/4/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
95,4/5/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
96,4/6/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
97,4/7/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
98,4/8/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
99,4/9/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
100,4/10/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
101,4/11/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
102,4/12/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
103,4/13/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
104,4/14/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
105,4/15/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
106,4/16/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
107,4/17/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
108,4/18/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
109,4/19/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
110,4/20/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
111,4/21/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
112,4/22/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
113,4/23/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
114,4/24/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
115,4/25/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
116,4/26/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
117,4/27/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
118,4/28/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
119,4/29/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
120,4/30/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
121,5/1/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
122,5/2/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
123,5/3/2012 12:00,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616,0,1,0.962365268,0.83691616
