iteration,time,US-AK,US-AL,US-AR,US-AZ,US-CA,US-CO,US-CT,US-DC,US-DE,US-FL,US-GA,US-HI,US-IA,US-ID,US-IL,US-IN,US-KS,US-KY,US-LA,US-MA,US-MD,US-ME,US-MI,US-MN,US-MO,US-MS,US-MT,US-NC,US-ND,US-NE,US-NH,US-NJ,US-NM,US-NV,US-NY,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VA,US-VT,US-WA,US-WI,US-WV,US-WY
43,2/13/2012 12:00,0.198113208,0.198113208,0.198113208,0.198113208,0.198113208,0.198113208,0.198113208,0.198113208,0.198113208,0.198113208,0.198113208,0.198113208,0.198113208,0.198113208,0.198113208,0.198113208,0.198113208,0.198113208,0.198113208,0.198113208,0.198113208,0.198113208,0.198113208,0.198113208,0.198113208,0.801886792,0.801886792,0.801886792,0.801886792,0.801886792,0.801886792,0.801886792,0.801886792,0.801886792,0.801886792,0.801886792,0.801886792,0.801886792,0.801886792,0.801886792,0.801886792,0.801886792,0.801886792,0.801886792,0.801886792,0.801886792,0.801886792,0.801886792,0.801886792,0.801886792,0.801886792
44,2/14/2012 12:00,0.202830189,0.202830189,0.202830189,0.202830189,0.202830189,0.202830189,0.202830189,0.202830189,0.202830189,0.202830189,0.202830189,0.202830189,0.202830189,0.202830189,0.202830189,0.202830189,0.202830189,0.202830189,0.202830189,0.202830189,0.202830189,0.202830189,0.202830189,0.202830189,0.202830189,0.797169811,0.797169811,0.797169811,0.797169811,0.797169811,0.797169811,0.797169811,0.797169811,0.797169811,0.797169811,0.797169811,0.797169811,0.797169811,0.797169811,0.797169811,0.797169811,0.797169811,0.797169811,0.797169811,0.797169811,0.797169811,0.797169811,0.797169811,0.797169811,0.797169811,0.797169811
45,2/15/2012 12:00,0.20754717,0.20754717,0.20754717,0.20754717,0.20754717,0.20754717,0.20754717,0.20754717,0.20754717,0.20754717,0.20754717,0.20754717,0.20754717,0.20754717,0.20754717,0.20754717,0.20754717,0.20754717,0.20754717,0.20754717,0.20754717,0.20754717,0.20754717,0.20754717,0.20754717,0.79245283,0.79245283,0.79245283,0.79245283,0.79245283,0.79245283,0.79245283,0.79245283,0.79245283,0.79245283,0.79245283,0.79245283,0.79245283,0.79245283,0.79245283,0.79245283,0.79245283,0.79245283,0.79245283,0.79245283,0.79245283,0.79245283,0.79245283,0.79245283,0.79245283,0.79245283
46,2/16/2012 12:00,0.212264151,0.212264151,0.212264151,0.212264151,0.212264151,0.212264151,0.212264151,0.212264151,0.212264151,0.212264151,0.212264151,0.212264151,0.212264151,0.212264151,0.212264151,0.212264151,0.212264151,0.212264151,0.212264151,0.212264151,0.212264151,0.212264151,0.212264151,0.212264151,0.212264151,0.787735849,0.787735849,0.787735849,0.787735849,0.787735849,0.787735849,0.787735849,0.787735849,0.787735849,0.787735849,0.787735849,0.787735849,0.787735849,0.787735849,0.787735849,0.787735849,0.787735849,0.787735849,0.787735849,0.787735849,0.787735849,0.787735849,0.787735849,0.787735849,0.787735849,0.787735849
47,2/17/2012 12:00,0.216981132,0.216981132,0.216981132,0.216981132,0.216981132,0.216981132,0.216981132,0.216981132,0.216981132,0.216981132,0.216981132,0.216981132,0.216981132,0.216981132,0.216981132,0.216981132,0.216981132,0.216981132,0.216981132,0.216981132,0.216981132,0.216981132,0.216981132,0.216981132,0.216981132,0.783018868,0.783018868,0.783018868,0.783018868,0.783018868,0.783018868,0.783018868,0.783018868,0.783018868,0.783018868,0.783018868,0.783018868,0.783018868,0.783018868,0.783018868,0.783018868,0.783018868,0.783018868,0.783018868,0.783018868,0.783018868,0.783018868,0.783018868,0.783018868,0.783018868,0.783018868
48,2/18/2012 12:00,0.221698113,0.221698113,0.221698113,0.221698113,0.221698113,0.221698113,0.221698113,0.221698113,0.221698113,0.221698113,0.221698113,0.221698113,0.221698113,0.221698113,0.221698113,0.221698113,0.221698113,0.221698113,0.221698113,0.221698113,0.221698113,0.221698113,0.221698113,0.221698113,0.221698113,0.778301887,0.778301887,0.778301887,0.778301887,0.778301887,0.778301887,0.778301887,0.778301887,0.778301887,0.778301887,0.778301887,0.778301887,0.778301887,0.778301887,0.778301887,0.778301887,0.778301887,0.778301887,0.778301887,0.778301887,0.778301887,0.778301887,0.778301887,0.778301887,0.778301887,0.778301887
49,2/19/2012 12:00,0.226415094,0.226415094,0.226415094,0.226415094,0.226415094,0.226415094,0.226415094,0.226415094,0.226415094,0.226415094,0.226415094,0.226415094,0.226415094,0.226415094,0.226415094,0.226415094,0.226415094,0.226415094,0.226415094,0.226415094,0.226415094,0.226415094,0.226415094,0.226415094,0.226415094,0.773584906,0.773584906,0.773584906,0.773584906,0.773584906,0.773584906,0.773584906,0.773584906,0.773584906,0.773584906,0.773584906,0.773584906,0.773584906,0.773584906,0.773584906,0.773584906,0.773584906,0.773584906,0.773584906,0.773584906,0.773584906,0.773584906,0.773584906,0.773584906,0.773584906,0.773584906
50,2/20/2012 12:00,0.231132075,0.231132075,0.231132075,0.231132075,0.231132075,0.231132075,0.231132075,0.231132075,0.231132075,0.231132075,0.231132075,0.231132075,0.231132075,0.231132075,0.231132075,0.231132075,0.231132075,0.231132075,0.231132075,0.231132075,0.231132075,0.231132075,0.231132075,0.231132075,0.231132075,0.768867925,0.768867925,0.768867925,0.768867925,0.768867925,0.768867925,0.768867925,0.768867925,0.768867925,0.768867925,0.768867925,0.768867925,0.768867925,0.768867925,0.768867925,0.768867925,0.768867925,0.768867925,0.768867925,0.768867925,0.768867925,0.768867925,0.768867925,0.768867925,0.768867925,0.768867925
51,2/21/2012 12:00,0.235849057,0.235849057,0.235849057,0.235849057,0.235849057,0.235849057,0.235849057,0.235849057,0.235849057,0.235849057,0.235849057,0.235849057,0.235849057,0.235849057,0.235849057,0.235849057,0.235849057,0.235849057,0.235849057,0.235849057,0.235849057,0.235849057,0.235849057,0.235849057,0.235849057,0.764150943,0.764150943,0.764150943,0.764150943,0.764150943,0.764150943,0.764150943,0.764150943,0.764150943,0.764150943,0.764150943,0.764150943,0.764150943,0.764150943,0.764150943,0.764150943,0.764150943,0.764150943,0.764150943,0.764150943,0.764150943,0.764150943,0.764150943,0.764150943,0.764150943,0.764150943
52,2/22/2012 12:00,0.240566038,0.240566038,0.240566038,0.240566038,0.240566038,0.240566038,0.240566038,0.240566038,0.240566038,0.240566038,0.240566038,0.240566038,0.240566038,0.240566038,0.240566038,0.240566038,0.240566038,0.240566038,0.240566038,0.240566038,0.240566038,0.240566038,0.240566038,0.240566038,0.240566038,0.759433962,0.759433962,0.759433962,0.759433962,0.759433962,0.759433962,0.759433962,0.759433962,0.759433962,0.759433962,0.759433962,0.759433962,0.759433962,0.759433962,0.759433962,0.759433962,0.759433962,0.759433962,0.759433962,0.759433962,0.759433962,0.759433962,0.759433962,0.759433962,0.759433962,0.759433962
53,2/23/2012 12:00,0.245283019,0.245283019,0.245283019,0.245283019,0.245283019,0.245283019,0.245283019,0.245283019,0.245283019,0.245283019,0.245283019,0.245283019,0.245283019,0.245283019,0.245283019,0.245283019,0.245283019,0.245283019,0.245283019,0.245283019,0.245283019,0.245283019,0.245283019,0.245283019,0.245283019,0.754716981,0.754716981,0.754716981,0.754716981,0.754716981,0.754716981,0.754716981,0.754716981,0.754716981,0.754716981,0.754716981,0.754716981,0.754716981,0.754716981,0.754716981,0.754716981,0.754716981,0.754716981,0.754716981,0.754716981,0.754716981,0.754716981,0.754716981,0.754716981,0.754716981,0.754716981
54,2/24/2012 12:00,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
55,2/25/2012 12:00,0.254716981,0.254716981,0.254716981,0.254716981,0.254716981,0.254716981,0.254716981,0.254716981,0.254716981,0.254716981,0.254716981,0.254716981,0.254716981,0.254716981,0.254716981,0.254716981,0.254716981,0.254716981,0.254716981,0.254716981,0.254716981,0.254716981,0.254716981,0.254716981,0.254716981,0.745283019,0.745283019,0.745283019,0.745283019,0.745283019,0.745283019,0.745283019,0.745283019,0.745283019,0.745283019,0.745283019,0.745283019,0.745283019,0.745283019,0.745283019,0.745283019,0.745283019,0.745283019,0.745283019,0.745283019,0.745283019,0.745283019,0.745283019,0.745283019,0.745283019,0.745283019
56,2/26/2012 12:00,0.259433962,0.259433962,0.259433962,0.259433962,0.259433962,0.259433962,0.259433962,0.259433962,0.259433962,0.259433962,0.259433962,0.259433962,0.259433962,0.259433962,0.259433962,0.259433962,0.259433962,0.259433962,0.259433962,0.259433962,0.259433962,0.259433962,0.259433962,0.259433962,0.259433962,0.740566038,0.740566038,0.740566038,0.740566038,0.740566038,0.740566038,0.740566038,0.740566038,0.740566038,0.740566038,0.740566038,0.740566038,0.740566038,0.740566038,0.740566038,0.740566038,0.740566038,0.740566038,0.740566038,0.740566038,0.740566038,0.740566038,0.740566038,0.740566038,0.740566038,0.740566038
57,2/27/2012 12:00,0.264150943,0.264150943,0.264150943,0.264150943,0.264150943,0.264150943,0.264150943,0.264150943,0.264150943,0.264150943,0.264150943,0.264150943,0.264150943,0.264150943,0.264150943,0.264150943,0.264150943,0.264150943,0.264150943,0.264150943,0.264150943,0.264150943,0.264150943,0.264150943,0.264150943,0.735849057,0.735849057,0.735849057,0.735849057,0.735849057,0.735849057,0.735849057,0.735849057,0.735849057,0.735849057,0.735849057,0.735849057,0.735849057,0.735849057,0.735849057,0.735849057,0.735849057,0.735849057,0.735849057,0.735849057,0.735849057,0.735849057,0.735849057,0.735849057,0.735849057,0.735849057
58,2/28/2012 12:00,0.268867925,0.268867925,0.268867925,0.268867925,0.268867925,0.268867925,0.268867925,0.268867925,0.268867925,0.268867925,0.268867925,0.268867925,0.268867925,0.268867925,0.268867925,0.268867925,0.268867925,0.268867925,0.268867925,0.268867925,0.268867925,0.268867925,0.268867925,0.268867925,0.268867925,0.731132075,0.731132075,0.731132075,0.731132075,0.731132075,0.731132075,0.731132075,0.731132075,0.731132075,0.731132075,0.731132075,0.731132075,0.731132075,0.731132075,0.731132075,0.731132075,0.731132075,0.731132075,0.731132075,0.731132075,0.731132075,0.731132075,0.731132075,0.731132075,0.731132075,0.731132075
59,2/29/2012 12:00,0.273584906,0.273584906,0.273584906,0.273584906,0.273584906,0.273584906,0.273584906,0.273584906,0.273584906,0.273584906,0.273584906,0.273584906,0.273584906,0.273584906,0.273584906,0.273584906,0.273584906,0.273584906,0.273584906,0.273584906,0.273584906,0.273584906,0.273584906,0.273584906,0.273584906,0.726415094,0.726415094,0.726415094,0.726415094,0.726415094,0.726415094,0.726415094,0.726415094,0.726415094,0.726415094,0.726415094,0.726415094,0.726415094,0.726415094,0.726415094,0.726415094,0.726415094,0.726415094,0.726415094,0.726415094,0.726415094,0.726415094,0.726415094,0.726415094,0.726415094,0.726415094
60,3/1/2012 12:00,0.278301887,0.278301887,0.278301887,0.278301887,0.278301887,0.278301887,0.278301887,0.278301887,0.278301887,0.278301887,0.278301887,0.278301887,0.278301887,0.278301887,0.278301887,0.278301887,0.278301887,0.278301887,0.278301887,0.278301887,0.278301887,0.278301887,0.278301887,0.278301887,0.278301887,0.721698113,0.721698113,0.721698113,0.721698113,0.721698113,0.721698113,0.721698113,0.721698113,0.721698113,0.721698113,0.721698113,0.721698113,0.721698113,0.721698113,0.721698113,0.721698113,0.721698113,0.721698113,0.721698113,0.721698113,0.721698113,0.721698113,0.721698113,0.721698113,0.721698113,0.721698113
61,3/2/2012 12:00,0.283018868,0.283018868,0.283018868,0.283018868,0.283018868,0.283018868,0.283018868,0.283018868,0.283018868,0.283018868,0.283018868,0.283018868,0.283018868,0.283018868,0.283018868,0.283018868,0.283018868,0.283018868,0.283018868,0.283018868,0.283018868,0.283018868,0.283018868,0.283018868,0.283018868,0.716981132,0.716981132,0.716981132,0.716981132,0.716981132,0.716981132,0.716981132,0.716981132,0.716981132,0.716981132,0.716981132,0.716981132,0.716981132,0.716981132,0.716981132,0.716981132,0.716981132,0.716981132,0.716981132,0.716981132,0.716981132,0.716981132,0.716981132,0.716981132,0.716981132,0.716981132
62,3/3/2012 12:00,0.287735849,0.287735849,0.287735849,0.287735849,0.287735849,0.287735849,0.287735849,0.287735849,0.287735849,0.287735849,0.287735849,0.287735849,0.287735849,0.287735849,0.287735849,0.287735849,0.287735849,0.287735849,0.287735849,0.287735849,0.287735849,0.287735849,0.287735849,0.287735849,0.287735849,0.712264151,0.712264151,0.712264151,0.712264151,0.712264151,0.712264151,0.712264151,0.712264151,0.712264151,0.712264151,0.712264151,0.712264151,0.712264151,0.712264151,0.712264151,0.712264151,0.712264151,0.712264151,0.712264151,0.712264151,0.712264151,0.712264151,0.712264151,0.712264151,0.712264151,0.712264151
63,3/4/2012 12:00,0.29245283,0.29245283,0.29245283,0.29245283,0.29245283,0.29245283,0.29245283,0.29245283,0.29245283,0.29245283,0.29245283,0.29245283,0.29245283,0.29245283,0.29245283,0.29245283,0.29245283,0.29245283,0.29245283,0.29245283,0.29245283,0.29245283,0.29245283,0.29245283,0.29245283,0.70754717,0.70754717,0.70754717,0.70754717,0.70754717,0.70754717,0.70754717,0.70754717,0.70754717,0.70754717,0.70754717,0.70754717,0.70754717,0.70754717,0.70754717,0.70754717,0.70754717,0.70754717,0.70754717,0.70754717,0.70754717,0.70754717,0.70754717,0.70754717,0.70754717,0.70754717
64,3/5/2012 12:00,0.297169811,0.297169811,0.297169811,0.297169811,0.297169811,0.297169811,0.297169811,0.297169811,0.297169811,0.297169811,0.297169811,0.297169811,0.297169811,0.297169811,0.297169811,0.297169811,0.297169811,0.297169811,0.297169811,0.297169811,0.297169811,0.297169811,0.297169811,0.297169811,0.297169811,0.702830189,0.702830189,0.702830189,0.702830189,0.702830189,0.702830189,0.702830189,0.702830189,0.702830189,0.702830189,0.702830189,0.702830189,0.702830189,0.702830189,0.702830189,0.702830189,0.702830189,0.702830189,0.702830189,0.702830189,0.702830189,0.702830189,0.702830189,0.702830189,0.702830189,0.702830189
65,3/6/2012 12:00,0.301886792,0.301886792,0.301886792,0.301886792,0.301886792,0.301886792,0.301886792,0.301886792,0.301886792,0.301886792,0.301886792,0.301886792,0.301886792,0.301886792,0.301886792,0.301886792,0.301886792,0.301886792,0.301886792,0.301886792,0.301886792,0.301886792,0.301886792,0.301886792,0.301886792,0.698113208,0.698113208,0.698113208,0.698113208,0.698113208,0.698113208,0.698113208,0.698113208,0.698113208,0.698113208,0.698113208,0.698113208,0.698113208,0.698113208,0.698113208,0.698113208,0.698113208,0.698113208,0.698113208,0.698113208,0.698113208,0.698113208,0.698113208,0.698113208,0.698113208,0.698113208
66,3/7/2012 12:00,0.306603774,0.306603774,0.306603774,0.306603774,0.306603774,0.306603774,0.306603774,0.306603774,0.306603774,0.306603774,0.306603774,0.306603774,0.306603774,0.306603774,0.306603774,0.306603774,0.306603774,0.306603774,0.306603774,0.306603774,0.306603774,0.306603774,0.306603774,0.306603774,0.306603774,0.693396226,0.693396226,0.693396226,0.693396226,0.693396226,0.693396226,0.693396226,0.693396226,0.693396226,0.693396226,0.693396226,0.693396226,0.693396226,0.693396226,0.693396226,0.693396226,0.693396226,0.693396226,0.693396226,0.693396226,0.693396226,0.693396226,0.693396226,0.693396226,0.693396226,0.693396226
67,3/8/2012 12:00,0.311320755,0.311320755,0.311320755,0.311320755,0.311320755,0.311320755,0.311320755,0.311320755,0.311320755,0.311320755,0.311320755,0.311320755,0.311320755,0.311320755,0.311320755,0.311320755,0.311320755,0.311320755,0.311320755,0.311320755,0.311320755,0.311320755,0.311320755,0.311320755,0.311320755,0.688679245,0.688679245,0.688679245,0.688679245,0.688679245,0.688679245,0.688679245,0.688679245,0.688679245,0.688679245,0.688679245,0.688679245,0.688679245,0.688679245,0.688679245,0.688679245,0.688679245,0.688679245,0.688679245,0.688679245,0.688679245,0.688679245,0.688679245,0.688679245,0.688679245,0.688679245
68,3/9/2012 12:00,0.316037736,0.316037736,0.316037736,0.316037736,0.316037736,0.316037736,0.316037736,0.316037736,0.316037736,0.316037736,0.316037736,0.316037736,0.316037736,0.316037736,0.316037736,0.316037736,0.316037736,0.316037736,0.316037736,0.316037736,0.316037736,0.316037736,0.316037736,0.316037736,0.316037736,0.683962264,0.683962264,0.683962264,0.683962264,0.683962264,0.683962264,0.683962264,0.683962264,0.683962264,0.683962264,0.683962264,0.683962264,0.683962264,0.683962264,0.683962264,0.683962264,0.683962264,0.683962264,0.683962264,0.683962264,0.683962264,0.683962264,0.683962264,0.683962264,0.683962264,0.683962264
69,3/10/2012 12:00,0.320754717,0.320754717,0.320754717,0.320754717,0.320754717,0.320754717,0.320754717,0.320754717,0.320754717,0.320754717,0.320754717,0.320754717,0.320754717,0.320754717,0.320754717,0.320754717,0.320754717,0.320754717,0.320754717,0.320754717,0.320754717,0.320754717,0.320754717,0.320754717,0.320754717,0.679245283,0.679245283,0.679245283,0.679245283,0.679245283,0.679245283,0.679245283,0.679245283,0.679245283,0.679245283,0.679245283,0.679245283,0.679245283,0.679245283,0.679245283,0.679245283,0.679245283,0.679245283,0.679245283,0.679245283,0.679245283,0.679245283,0.679245283,0.679245283,0.679245283,0.679245283
70,3/11/2012 12:00,0.325471698,0.325471698,0.325471698,0.325471698,0.325471698,0.325471698,0.325471698,0.325471698,0.325471698,0.325471698,0.325471698,0.325471698,0.325471698,0.325471698,0.325471698,0.325471698,0.325471698,0.325471698,0.325471698,0.325471698,0.325471698,0.325471698,0.325471698,0.325471698,0.325471698,0.674528302,0.674528302,0.674528302,0.674528302,0.674528302,0.674528302,0.674528302,0.674528302,0.674528302,0.674528302,0.674528302,0.674528302,0.674528302,0.674528302,0.674528302,0.674528302,0.674528302,0.674528302,0.674528302,0.674528302,0.674528302,0.674528302,0.674528302,0.674528302,0.674528302,0.674528302
71,3/12/2012 12:00,0.330188679,0.330188679,0.330188679,0.330188679,0.330188679,0.330188679,0.330188679,0.330188679,0.330188679,0.330188679,0.330188679,0.330188679,0.330188679,0.330188679,0.330188679,0.330188679,0.330188679,0.330188679,0.330188679,0.330188679,0.330188679,0.330188679,0.330188679,0.330188679,0.330188679,0.669811321,0.669811321,0.669811321,0.669811321,0.669811321,0.669811321,0.669811321,0.669811321,0.669811321,0.669811321,0.669811321,0.669811321,0.669811321,0.669811321,0.669811321,0.669811321,0.669811321,0.669811321,0.669811321,0.669811321,0.669811321,0.669811321,0.669811321,0.669811321,0.669811321,0.669811321
72,3/13/2012 12:00,0.33490566,0.33490566,0.33490566,0.33490566,0.33490566,0.33490566,0.33490566,0.33490566,0.33490566,0.33490566,0.33490566,0.33490566,0.33490566,0.33490566,0.33490566,0.33490566,0.33490566,0.33490566,0.33490566,0.33490566,0.33490566,0.33490566,0.33490566,0.33490566,0.33490566,0.66509434,0.66509434,0.66509434,0.66509434,0.66509434,0.66509434,0.66509434,0.66509434,0.66509434,0.66509434,0.66509434,0.66509434,0.66509434,0.66509434,0.66509434,0.66509434,0.66509434,0.66509434,0.66509434,0.66509434,0.66509434,0.66509434,0.66509434,0.66509434,0.66509434,0.66509434
73,3/14/2012 12:00,0.339622642,0.339622642,0.339622642,0.339622642,0.339622642,0.339622642,0.339622642,0.339622642,0.339622642,0.339622642,0.339622642,0.339622642,0.339622642,0.339622642,0.339622642,0.339622642,0.339622642,0.339622642,0.339622642,0.339622642,0.339622642,0.339622642,0.339622642,0.339622642,0.339622642,0.660377358,0.660377358,0.660377358,0.660377358,0.660377358,0.660377358,0.660377358,0.660377358,0.660377358,0.660377358,0.660377358,0.660377358,0.660377358,0.660377358,0.660377358,0.660377358,0.660377358,0.660377358,0.660377358,0.660377358,0.660377358,0.660377358,0.660377358,0.660377358,0.660377358,0.660377358
74,3/15/2012 12:00,0.344339623,0.344339623,0.344339623,0.344339623,0.344339623,0.344339623,0.344339623,0.344339623,0.344339623,0.344339623,0.344339623,0.344339623,0.344339623,0.344339623,0.344339623,0.344339623,0.344339623,0.344339623,0.344339623,0.344339623,0.344339623,0.344339623,0.344339623,0.344339623,0.344339623,0.655660377,0.655660377,0.655660377,0.655660377,0.655660377,0.655660377,0.655660377,0.655660377,0.655660377,0.655660377,0.655660377,0.655660377,0.655660377,0.655660377,0.655660377,0.655660377,0.655660377,0.655660377,0.655660377,0.655660377,0.655660377,0.655660377,0.655660377,0.655660377,0.655660377,0.655660377
75,3/16/2012 12:00,0.349056604,0.349056604,0.349056604,0.349056604,0.349056604,0.349056604,0.349056604,0.349056604,0.349056604,0.349056604,0.349056604,0.349056604,0.349056604,0.349056604,0.349056604,0.349056604,0.349056604,0.349056604,0.349056604,0.349056604,0.349056604,0.349056604,0.349056604,0.349056604,0.349056604,0.650943396,0.650943396,0.650943396,0.650943396,0.650943396,0.650943396,0.650943396,0.650943396,0.650943396,0.650943396,0.650943396,0.650943396,0.650943396,0.650943396,0.650943396,0.650943396,0.650943396,0.650943396,0.650943396,0.650943396,0.650943396,0.650943396,0.650943396,0.650943396,0.650943396,0.650943396
76,3/17/2012 12:00,0.353773585,0.353773585,0.353773585,0.353773585,0.353773585,0.353773585,0.353773585,0.353773585,0.353773585,0.353773585,0.353773585,0.353773585,0.353773585,0.353773585,0.353773585,0.353773585,0.353773585,0.353773585,0.353773585,0.353773585,0.353773585,0.353773585,0.353773585,0.353773585,0.353773585,0.646226415,0.646226415,0.646226415,0.646226415,0.646226415,0.646226415,0.646226415,0.646226415,0.646226415,0.646226415,0.646226415,0.646226415,0.646226415,0.646226415,0.646226415,0.646226415,0.646226415,0.646226415,0.646226415,0.646226415,0.646226415,0.646226415,0.646226415,0.646226415,0.646226415,0.646226415
77,3/18/2012 12:00,0.358490566,0.358490566,0.358490566,0.358490566,0.358490566,0.358490566,0.358490566,0.358490566,0.358490566,0.358490566,0.358490566,0.358490566,0.358490566,0.358490566,0.358490566,0.358490566,0.358490566,0.358490566,0.358490566,0.358490566,0.358490566,0.358490566,0.358490566,0.358490566,0.358490566,0.641509434,0.641509434,0.641509434,0.641509434,0.641509434,0.641509434,0.641509434,0.641509434,0.641509434,0.641509434,0.641509434,0.641509434,0.641509434,0.641509434,0.641509434,0.641509434,0.641509434,0.641509434,0.641509434,0.641509434,0.641509434,0.641509434,0.641509434,0.641509434,0.641509434,0.641509434
78,3/19/2012 12:00,0.363207547,0.363207547,0.363207547,0.363207547,0.363207547,0.363207547,0.363207547,0.363207547,0.363207547,0.363207547,0.363207547,0.363207547,0.363207547,0.363207547,0.363207547,0.363207547,0.363207547,0.363207547,0.363207547,0.363207547,0.363207547,0.363207547,0.363207547,0.363207547,0.363207547,0.636792453,0.636792453,0.636792453,0.636792453,0.636792453,0.636792453,0.636792453,0.636792453,0.636792453,0.636792453,0.636792453,0.636792453,0.636792453,0.636792453,0.636792453,0.636792453,0.636792453,0.636792453,0.636792453,0.636792453,0.636792453,0.636792453,0.636792453,0.636792453,0.636792453,0.636792453
79,3/20/2012 12:00,0.367924528,0.367924528,0.367924528,0.367924528,0.367924528,0.367924528,0.367924528,0.367924528,0.367924528,0.367924528,0.367924528,0.367924528,0.367924528,0.367924528,0.367924528,0.367924528,0.367924528,0.367924528,0.367924528,0.367924528,0.367924528,0.367924528,0.367924528,0.367924528,0.367924528,0.632075472,0.632075472,0.632075472,0.632075472,0.632075472,0.632075472,0.632075472,0.632075472,0.632075472,0.632075472,0.632075472,0.632075472,0.632075472,0.632075472,0.632075472,0.632075472,0.632075472,0.632075472,0.632075472,0.632075472,0.632075472,0.632075472,0.632075472,0.632075472,0.632075472,0.632075472
80,3/21/2012 12:00,0.372641509,0.372641509,0.372641509,0.372641509,0.372641509,0.372641509,0.372641509,0.372641509,0.372641509,0.372641509,0.372641509,0.372641509,0.372641509,0.372641509,0.372641509,0.372641509,0.372641509,0.372641509,0.372641509,0.372641509,0.372641509,0.372641509,0.372641509,0.372641509,0.372641509,0.627358491,0.627358491,0.627358491,0.627358491,0.627358491,0.627358491,0.627358491,0.627358491,0.627358491,0.627358491,0.627358491,0.627358491,0.627358491,0.627358491,0.627358491,0.627358491,0.627358491,0.627358491,0.627358491,0.627358491,0.627358491,0.627358491,0.627358491,0.627358491,0.627358491,0.627358491
81,3/22/2012 12:00,0.377358491,0.377358491,0.377358491,0.377358491,0.377358491,0.377358491,0.377358491,0.377358491,0.377358491,0.377358491,0.377358491,0.377358491,0.377358491,0.377358491,0.377358491,0.377358491,0.377358491,0.377358491,0.377358491,0.377358491,0.377358491,0.377358491,0.377358491,0.377358491,0.377358491,0.622641509,0.622641509,0.622641509,0.622641509,0.622641509,0.622641509,0.622641509,0.622641509,0.622641509,0.622641509,0.622641509,0.622641509,0.622641509,0.622641509,0.622641509,0.622641509,0.622641509,0.622641509,0.622641509,0.622641509,0.622641509,0.622641509,0.622641509,0.622641509,0.622641509,0.622641509
82,3/23/2012 12:00,0.382075472,0.382075472,0.382075472,0.382075472,0.382075472,0.382075472,0.382075472,0.382075472,0.382075472,0.382075472,0.382075472,0.382075472,0.382075472,0.382075472,0.382075472,0.382075472,0.382075472,0.382075472,0.382075472,0.382075472,0.382075472,0.382075472,0.382075472,0.382075472,0.382075472,0.617924528,0.617924528,0.617924528,0.617924528,0.617924528,0.617924528,0.617924528,0.617924528,0.617924528,0.617924528,0.617924528,0.617924528,0.617924528,0.617924528,0.617924528,0.617924528,0.617924528,0.617924528,0.617924528,0.617924528,0.617924528,0.617924528,0.617924528,0.617924528,0.617924528,0.617924528
83,3/24/2012 12:00,0.386792453,0.386792453,0.386792453,0.386792453,0.386792453,0.386792453,0.386792453,0.386792453,0.386792453,0.386792453,0.386792453,0.386792453,0.386792453,0.386792453,0.386792453,0.386792453,0.386792453,0.386792453,0.386792453,0.386792453,0.386792453,0.386792453,0.386792453,0.386792453,0.386792453,0.613207547,0.613207547,0.613207547,0.613207547,0.613207547,0.613207547,0.613207547,0.613207547,0.613207547,0.613207547,0.613207547,0.613207547,0.613207547,0.613207547,0.613207547,0.613207547,0.613207547,0.613207547,0.613207547,0.613207547,0.613207547,0.613207547,0.613207547,0.613207547,0.613207547,0.613207547
84,3/25/2012 12:00,0.391509434,0.391509434,0.391509434,0.391509434,0.391509434,0.391509434,0.391509434,0.391509434,0.391509434,0.391509434,0.391509434,0.391509434,0.391509434,0.391509434,0.391509434,0.391509434,0.391509434,0.391509434,0.391509434,0.391509434,0.391509434,0.391509434,0.391509434,0.391509434,0.391509434,0.608490566,0.608490566,0.608490566,0.608490566,0.608490566,0.608490566,0.608490566,0.608490566,0.608490566,0.608490566,0.608490566,0.608490566,0.608490566,0.608490566,0.608490566,0.608490566,0.608490566,0.608490566,0.608490566,0.608490566,0.608490566,0.608490566,0.608490566,0.608490566,0.608490566,0.608490566
85,3/26/2012 12:00,0.396226415,0.396226415,0.396226415,0.396226415,0.396226415,0.396226415,0.396226415,0.396226415,0.396226415,0.396226415,0.396226415,0.396226415,0.396226415,0.396226415,0.396226415,0.396226415,0.396226415,0.396226415,0.396226415,0.396226415,0.396226415,0.396226415,0.396226415,0.396226415,0.396226415,0.603773585,0.603773585,0.603773585,0.603773585,0.603773585,0.603773585,0.603773585,0.603773585,0.603773585,0.603773585,0.603773585,0.603773585,0.603773585,0.603773585,0.603773585,0.603773585,0.603773585,0.603773585,0.603773585,0.603773585,0.603773585,0.603773585,0.603773585,0.603773585,0.603773585,0.603773585
